participant_id,ID,healthy1,healthy2,healthy3,unhealthy,know_1,coresim_1,trust_1,caring_1,invest_1,satisfaction_1,alternatives_1,mutuality_1,interdependence_1,commitment_1,understanding_1,validation_1,selfact_1,physicalneeds_1,selfreg_1,sepIDs_1,physicalattraction_1,emotionalattraction_2,security_1,db_db1,db_db2,db_db3,db_db4,db_db5,db_db6,db_db7,db_db8,db_db9,db_db10,db_db11,db_db12,db_db13,db_db14,db_db15,db_db16,db_db17,db_db18,V43,db_db19,db_db20,db_db21,db_db22,ECR_ecr1,ECR_ecr2,ECR_ecr3,ECR_ecr4,ECR_ecr5,ECR_ecr6,ECR_ecr7,V55,ECR_ecr8,ECR_ecr9,SIS_SIS1,SIS_SIS2,SIS_SIS3,SIS_SIS4,race,sex,gender,orient,status,status_6_TEXT,length,exclusive,Live,Q40,V73,Q55_1,db_db_23,ECR_ECR_11,age,completed_date_time,CountryofBirth,CurrentCountryofResidence,EmploymentStatus,FirstLanguage,Nationality,StudentStatus,time_taken,SIS,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,InsecureTotalMean,AvoidTotalMean,AnxiousTotalMean,AvoidxAnxious
5b54b7ae2680970001a9a7d3,2,honest and loving. a balance where things are shared equally and a good sex life,if we dont let small arguements escalate into big things,"I think you shouldnt forget about ""yourselves"" when youve had a family and although work is important dont prioritise it over you're relationship. Sex plays a big part in keeping a relationship happy and everything feels better when you're loving. More love, less arguing
","constant arguing, no sex, not wanting to spend time together",50,11,50,50,-11,40,50,12,31,50,42,38,21,31,41,-25,30,32,50,5,7,3,7,4,7,6,7,5,7,4,7,3,7,2,7,3,5,NA,4,4,5,7,7,7,7,7,1,1,1,NA,4,1,4,5,5,5,white british,2,25,,5,,96,1,1,,NA,NA,NA,NA,26,21:24:04,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,701.261,4.75,1,1,1,1,1,1,1,4,1,1.3333333333333333,1,2,2
5b54f4204cd8f00001bd9523,341,"A health relationship is defined by the balance of spending positive quality time together with a loved one, as well as respecting individual time apart to appreciate each otherâ€™s company.","I would know if my relationship was healthy based on the quality of time spent together and time apart, which I feel are equally important.","Adequate time spent together that fits with a work life balance. 

The feeling of appreciating each otherâ€™s company by missing one another when alone or with others and rekindling when spending time together again.

Not being afraid to be open and honest with each other and having the ability to talk about anything no matter how sensitive or trivial the matter.",I would know if my relationship was not healthy if I became uninterested and disengaged whilst spending time together. As well as feeling controlled and isolated from anyone other than the person I was in a relationship with.,40,20,50,35,25,30,-10,-20,-10,40,50,40,40,35,40,46,41,50,45,6,7,4,6,5,3,5,6,7,5,5,3,5,1,2,6,5,7,NA,5,6,3,7,7,6,6,6,1,2,1,NA,2,1,4,3,4,4,White British,1,Male,Gay,3,,11,1,2,,NA,27,2,6,26,23:22:51,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,1748.281,3.75,1,2,2,2,1,2,1,2,1,1.5555555555555556,1.6666666666666667,1.3333333333333333,2.2222222222222223
5b57640fd574e30001c7124f,59,being about to talk about anything without worrying about what the other person/people might feel,That they respect each other and enjoy each other's company,"Healthy relationship should be contribute by all the people in the relationship.
They should enjoy keeping each other company.
They should respect whatever the other people deside.


",That one of the person in the relationship is not happy and are struggle to keep up with the other person.,38,21,45,50,26,25,21,38,27,19,30,45,50,0,23,33,19,34,19,3,5,4,5,4,5,1,6,4,5,4,2,2,1,2,4,1,2,NA,2,4,3,5,6,6,6,7,3,4,2,NA,6,4,4,4,4,3,mixed race,2,female,heretrosexual,1,,NA,NA,NA,,NA,NA,NA,NA,24,22:08:53,Hong Kong,United Kingdom,Full-Time,English,United Kingdom,Yes,551.766,3.75,2,2,2,1,3,4,2,6,4,2.888888888888889,2.3333333333333335,4,9.333333333333334
5b590817db94af0001394211,202,"A relationship where both partners respect each other, value each others company and are willing to help each other when needed","Personal feeling. You should be happy in that person's presence, should not make excuse to never see them",Feeling happy when they're around and missing them when they''re not. Acting like your true self and not feeling like you have to hide who you are.,"The actions of the people in the relationship would be negative towards each other and potential physically, emotionally, or mentally harmful",42,12,47,26,48,50,50,25,9,34,40,28,49,32,38,33,48,47,45,4,5,4,5,4,5,4,4,2,5,3,5,4,2,3,6,4,5,NA,3,4,5,6,6,7,7,7,2,3,2,NA,2,4,4,4,3,4,Caucasian,2,Female,Bi,3,,12,1,1,N/A,NA,27,2,6,23,22:59:18,Canada,Canada,Part-Time,English,Canada,Yes,564.877,3.75,2,1,1,1,2,3,2,2,4,2,1.6666666666666667,2.6666666666666665,4.444444444444445
5b5a1f99f5bc590001174cf9,141,Where you both support and bring out the best in eachother.,you donâ€™t need to question yourself and your not afraid to talk to your partner about any worries you have,"Trust 
Loyalty
Support
Happines 
Communication 
Being there for eachother
Helping eachother when you are at your lowest 
Showing eachother affection and love","Constantly need reassurance 
You feel like you canâ€™t talk to your partner
Communication doesnâ€™t happen
Your scared off your partner and how they will react 
You feel like your not being supported 
",38,4,42,40,40,36,39,27,35,19,26,50,50,34,32,37,42,50,48,4,3,2,5,2,6,3,7,7,7,4,6,3,3,1,6,3,7,NA,5,7,5,6,7,7,7,7,1,1,1,NA,1,5,5,5,5,4,British,2,Female,Straight,3,,18,1,2,"NA - I enjoyed taking part in this survey!!",NA,27,2,2,18,22:43:46,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,700.341,4.75,1,1,1,1,1,1,1,1,5,1.4444444444444444,1,2.3333333333333335,2.3333333333333335
5b5f03402ec24a0001194fda,344,Two people who love each other and are willing to compromise on issues in order to benefit the couple in the most optimal fashion.,"If it was a relationship of mine, I would be able to tell from the two of us treat each other and the interactions we have.","'- love
- attraction
- companionship
- caring
- kindness
- cooperation",I think in most cases I can tell a truly unhealthy relationship from simply observing a conversation between the two people involved.,30,40,50,50,0,30,50,30,10,50,50,15,15,40,15,15,50,50,30,5,7,3,7,3,6,5,5,5,4,4,7,3,5,3,6,3,5,NA,3,1,3,7,6,6,7,5,1,1,1,NA,1,1,2,2,2,5,white/british,1,male,straight,3,,6,1,2,,NA,27,2,6,24,23:24:22,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,483.014,2.75,2,2,1,3,1,1,1,1,1,1.4444444444444444,1.6666666666666667,1,1.6666666666666667
5b5fbd474e945800017e0641,169,"Where both parties have a relationship based on mutual trust, respect and caring, and where they communicate openly.","Where, after discussing an on which you disagree, both parties feel they have been heard and understood and respect is shown for the other's point of view.  Also, considering the other person's needs to be as important (not greater or lesser) as your own needs.  Finally, understanding that relationships are very rarely 50/50 and this ebbs and flows over all areas of a relationship over time.","In a healthy relationship one should feel respected, supported and trusted.  In addition, no topic should be off the table for discussion.  Also, in a healthy relationship the ability to provide and accept constructive criticism is important.","If one (or both) partners were abused in any way (physical, emotional, financial, sexual) or if one partner was exclusively reliant on the other emotionally, financially or socially.",43,26,50,50,NA,50,32,18,7,43,50,50,50,-9,32,50,42,NA,42,3,5,5,5,3,3,4,5,5,4,3,4,3,1,3,4,3,5,NA,5,3,3,7,7,6,7,6,1,1,1,NA,1,1,3,4,3,2,Caucasian,2,Female,Straight,6,Long term partner,108,1,2,,NA,27,2,6,56,22:51:25,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,1488.685,3,1,2,1,2,1,1,1,1,1,1.2222222222222223,1.3333333333333333,1,1.3333333333333333
5b624a1a9351420001b8310b,181,"'- Mutual sexual interest/Seeing each other as attractive which leads to a healthy amount of desire.
- Mutual shared interests and hobbies that help to bond the couple
- Honesty, being able to confortably explain wants and needs of relationship and of partner
- A shared worldview (eg on Money -especially!-, whether or not to have children, compatible political viewpoint), all of which help to limit arguments
- Collaborative approach, not undermining one another
- Continual review of the relationship, checkins to see if both parties are happy","'- Shared burdens, collaboration in tasks and work
- Understanding limitations of partner
- praise/support mentioned during conversation
- Subtle cues that partners give one another that each other understand without words
- not arguing in public","Knowing that you can rely on your partner and that no matter how bad your partner will be there to support you. Someone who genuinely enjoys your company, sees the best part about you and makes sure that you are your best possible self. Someone who considers you in his/her decision making.","'- Arguments in public, or disagreements
- Not being at the same place or event
- Refusing to talk to one another, especially in my own situation of my partner at the time thinking ""you should just know what I'm feeling""
- Lack of communication, or manipulation
- Not being  a priority, not returning texts",50,50,50,35,36,31,20,40,11,40,35,30,35,10,25,10,30,50,15,2,5,5,7,5,5,4,7,2,7,5,1,5,3,4,7,6,4,NA,5,6,5,7,7,5,6,7,3,2,2,NA,5,5,2,1,2,1,Caucasian,1,Male,Heterosexual,1,,NA,NA,NA,"Relationships are important and although I am not in one currently (but have been before), I want my relationships to last and be fullfiling experiences so I thank you for this research.

Adding potential resources for participants in a quick debrief would be great. Thanks!",NA,27,2,6,31,22:55:14,Canada,Canada,Full-Time,English,Canada,No,1512.801,1.5,1,3,2,1,3,2,2,5,5,2.6666666666666665,2,4,8
5b6330c6ab76d70001bab8ce,239,"Loving each other, trusting each other, helping each other, being faithful to one another",Both parties are happy,Being faithful to each other. Being trusting of each other. Looking after each other. Supporting one another,Unhappy parties,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,-31,50,24,7,5,7,6,6,5,7,6,7,7,5,6,5,1,4,4,6,7,NA,7,6,7,7,7,7,7,7,1,1,1,NA,1,1,5,5,5,1,Welsh,2,21,Bisexual,3,,36,1,1,No,NA,50,2,6,21,23:07:17,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,346.291,4,1,1,1,1,1,1,1,1,1,1,1,1,1
5b6442c071e44b0001cddb60,369,"Each type of and individual relationship is different but a healthy relationship is always morally correct, loving, respectful, honest and trustful","If it was all the things I previously stated: morally correct, loving, honest, respectful and trusting.","It depends on the relationship but there has to be a certain level of commitment and selflessness that isn't dependent on how one is feeling or thinking at a particular moment. One has very little control over ones feelings but we do have over our thoughts so in our thoughts we should try to think the best of the other person, forgive them their faults and aim to do what we can to help them.","If it was morally incorrect, unloving, selfish, dishonest, disrespectful or jealous.",41,32,50,50,50,0,50,31,31,50,50,40,31,50,21,21,30,30,41,1,4,2,7,4,4,2,7,4,7,4,7,2,1,1,6,1,5,NA,4,4,2,6,5,5,5,6,4,6,2,NA,4,4,2,2,2,2,"White, British",1,Male,Heterosexual,5,,281,1,1,,NA,27,2,6,50,23:33:04,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker, retired or disabled)",English,United Kingdom,No,1455.38,2,3,3,3,2,4,6,2,4,4,3.4444444444444446,3.5,3.3333333333333335,11.666666666666668
5b64993a2aee58000132daee,63,"Mutual respect for one another, being caring, thoughtful and compassionate of one another. Relaxed in each otherâ€™s company but both individuals can challenge each other in a positive manner",You would be pleased to see the other person and want to spend time with them whilst feeling no pressure. Conversation would flow naturally,"Being considerate, showing affection","Bickering or arguing would be the dominant factor, lack of communication",50,35,50,50,40,45,5,20,-5,32,39,26,46,35,3,41,34,34,48,6,5,3,5,5,4,3,5,3,5,3,6,4,3,2,5,2,5,NA,1,5,3,6,5,5,5,5,4,4,5,NA,5,5,2,2,2,2,White,1,Male,Straight,5,,252,1,1,,NA,NA,NA,NA,44,22:12:36,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,619.513,2,3,3,3,3,4,4,5,5,5,3.888888888888889,3.3333333333333335,5,16.666666666666668
5b69db5bd91aa600015841e4,156,"a relationship where you are as comfortable apart as you are together, where theres a mutual trust and respect between each other, and you can maintain a positive and fulfilling sex life along with an intimate love life. where you are comfortable out together, or out seperatley with no worry","you can tell just by looking at people, the smiles they share or conversations they have, how they interact together,","laughing at the same things, bouncing off each other in conversation, being comfortable together in public , trusting each other and not doing something to hurt the other person or instilling doubt in their minds for any reason, public affection.","arguements, bitter comments, cheating, dishonesty or distrust",22,34,50,34,42,50,50,30,33,50,50,33,32,23,25,23,29,50,41,6,5,7,5,6,5,7,6,7,5,6,3,5,1,3,4,5,4,NA,5,3,5,3,5,6,7,6,2,1,3,NA,3,5,2,1,2,2,caucasion,1,male,hetro,1,,NA,NA,NA,,NA,27,2,6,35,22:47:41,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,575.019,1.75,3,2,1,2,2,1,3,3,5,2.4444444444444446,1.8333333333333333,3.6666666666666665,6.722222222222221
5b6b6f633f211d000149c47c,314,One where both parties are seen as equal and respect eachother. Can offer and take constructive criticism (be honest) and offer help and support when needed.,I would be able to speak to them in confidence and know they have my best interests at heart. They would be the for support and offer advice,"Honesty, supportive, best interests at heart, truthful, offer advice, being there, equal","Feel uncomfortable to confide in, mistrust,  unconstructive criticism, selfishness, judgemental",28,25,42,36,1,33,36,25,18,31,32,20,37,17,20,28,35,19,16,4,5,5,5,4,5,4,4,5,5,3,4,5,3,4,5,3,5,NA,4,4,5,5,7,5,5,7,3,4,3,NA,5,5,3,3,4,3,White British,2,Female,Hetrosexual,6,Long term cohabiting,84,1,1,No,NA,27,2,6,33,23:18:16,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Yes,1062.781,3.25,1,3,3,1,3,4,3,5,5,3.111111111111111,2.5,4.333333333333333,10.833333333333332
5b6bae1d0d296a00013322ab,121,A relationship in which you get along reasonably well and communicate to resolve any issues.,"No arguments, no complaining behind the persons back although it's hard to tell with others.","You have mutual respect, can work around differences, have good communication, some common ground or shared interests.","Arguments, signs of physical abuse, complaints, bickering.",30,10,50,30,50,50,50,40,NA,50,30,20,50,1,30,10,NA,NA,40,2,6,5,4,2,3,4,3,3,4,3,3,3,1,3,4,4,1,NA,2,2,5,3,5,5,5,5,4,4,3,NA,3,3,2,1,2,2,White,1,Male,Straight,1,,NA,NA,NA,"Cheers, have a nice day. I hope your research goes well friend.",NA,27,2,6,27,22:37:49,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,752.506,1.75,3,3,3,3,4,4,3,3,3,3.2222222222222223,3.3333333333333335,3,10
5b6bc9708d2e180001a2832d,358,"Open communication, honesty, fairness to each other, commitment to the relationship",If it displayed all the traits previously mentioned,"Talking openly about feelings, caring for each other, being honest with each other and ensuring the relationship is meeting everyoneâ€™s needs","Seeing signs of disrespect, poor communication and lack of caring",40,35,50,50,40,45,35,9,10,39,40,40,35,50,45,35,35,35,40,5,6,6,6,5,3,5,3,3,4,3,5,5,3,3,6,3,2,NA,3,3,5,6,6,6,6,7,3,3,1,NA,1,3,2,1,2,2,White,1,Male,Gay,3,,24,1,1,,NA,27,2,6,27,23:29:06,Australia,Australia,Full-Time,English,Australia,No,469.647,1.75,2,2,2,1,3,3,1,1,3,2,2.1666666666666665,1.6666666666666667,3.611111111111111
5b6bf36da1fda800015fd7a1,147,One in which neither party is utilizing the other solely for a self-beneficial way.,If they were supportive and cared about you as a person rather than only your outward expression.,Happiness for someone when something good happens to them. Willingness to help them out even when it wouldn't benefit you in any way.,If they consistently took advantage of me in one way or another,25,28,42,24,37,36,34,25,27,35,36,46,44,38,26,50,12,41,29,3,5,3,7,2,7,1,6,1,6,1,5,1,6,1,7,1,6,NA,1,6,3,5,7,7,7,7,6,1,5,NA,2,4,3,5,2,2,Chinese,2,Female,Bisexual,3,,20,1,2,,NA,27,2,6,20,22:45:32,Canada,Canada,Part-Time,English,Canada,Yes,618.894,3,1,1,1,1,6,1,5,2,4,2.4444444444444446,1.8333333333333333,3.6666666666666665,6.722222222222221
5b6f3a37410d9d0001a54ebf,307,"One where those in it feel safe, comfortable and happy. Where the relationship is not weighted to benefit in favour of one person over the other.","Seeing the interaction between the people involved, paying attention to each party to see if they are happy or showing any signs of change since the start of the relationship.",Mutual respect. Not being in competition with each other or trying to out do each other. Not trying to do anything to upset or make the other jealous,Changes in behaviour. Tension in social situations. The absence of one or both of the people involved in situations without explanation.,40,50,50,50,50,50,30,30,20,50,50,50,50,40,50,50,50,50,50,4,6,4,7,3,6,3,6,6,5,3,6,3,4,1,7,1,5,NA,2,4,3,7,7,7,7,5,1,4,5,NA,3,2,1,1,1,2,White,2,Female,Heterosexual,5,,180,1,1,,NA,27,2,6,34,23:16:55,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,881.556,1.25,1,1,1,3,1,4,5,3,2,2.3333333333333335,1.8333333333333333,3.3333333333333335,6.111111111111111
